"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat","CU"
"ln_alpha[31]7",0.204064788444671,0.0081531302449225,0.313738108125262,-0.397388765015531,0.202702520313071,0.823819098190486,1480.76379210936,0.999933669296795,"Whiteandtribs."
"ln_alpha[32]7",0.160642260979908,0.00538336052344186,0.284439649455145,-0.379518624431029,0.15043943702413,0.723198328307886,2791.72951793303,0.999653195326581,"Whiteandtribs."
"ln_alpha[33]7",0.0242484440432284,0.00643548219546391,0.301198477419538,-0.538566259644225,0.016257323768986,0.631965479326775,2190.50050708859,0.999506533661481,"Whiteandtribs."
"ln_alpha[34]7",-0.0254286123103465,0.00775896177392028,0.339404608652397,-0.669404190278792,-0.0262202778278599,0.637238384793289,1913.49902746035,0.999672066778054,"Whiteandtribs."
"ln_alpha[35]7",-0.00938062478358607,0.00882992530499815,0.391931651372496,-0.782045751595336,-0.0065515399403902,0.714677408753664,1970.183217056,0.999396972171092,"Whiteandtribs."
"ln_alpha[36]7",0.0571544879711864,0.00967117874039931,0.465964373240252,-0.877233786566165,0.0594399817492643,0.958875966246627,2321.38196184743,0.999662821185872,"Whiteandtribs."
"ln_alpha[37]7",0.0572429831369291,0.00974508154160377,0.553909609378079,-1.05002302919517,0.0678929774320092,1.10765000666695,3230.77597086471,0.999700059213976,"Whiteandtribs."
"ln_alpha[38]7",0.0620620103268005,0.0104004458259191,0.625438128962629,-1.19202412633515,0.0752229770250707,1.27104460548195,3616.30286443503,0.999627447006338,"Whiteandtribs."
"ln_alpha[39]7",0.0617285068141686,0.0109515096066015,0.709324146335501,-1.41750350277006,0.0727262042095383,1.42423822354396,4195.09220952506,0.999736024243063,"Whiteandtribs."
"ln_alpha[40]7",0.0654368743616732,0.0113792714553838,0.763784266933308,-1.51241704783904,0.0867343686593497,1.55304323711517,4505.18366570599,0.999565109973392,"Whiteandtribs."
"beta7",0.000182026923086962,8.71486601998163e-07,3.88061608475944e-05,0.000107850542935044,0.000180281163867377,0.000261981517753731,1982.80465292004,0.999451863973976,"Whiteandtribs."
"pi[1]7",0.0917736365576844,0.000273529694070776,0.0127502977822425,0.068073675549356,0.0909064415084407,0.118421191723212,2172.85975495224,1.00199563532187,"Whiteandtribs."
"pi[2]7",0.341626022891704,0.000326315448112165,0.0227965440764305,0.296512610543665,0.341703656524229,0.385888107663071,4880.48248677508,0.999841757428921,"Whiteandtribs."
"pi[3]7",0.482186940054914,0.000415448617131218,0.0243790268667249,0.434299900453678,0.482898800152693,0.529342547901172,3443.4842151474,1.00121508967621,"Whiteandtribs."
"pi[4]7",0.0844134004956979,0.000270619367052586,0.0118474255868513,0.0628681254716286,0.0837355391550433,0.109802742543193,1916.59447252456,1.00053094958736,"Whiteandtribs."
"alpha_dev[1]7",1.07533695501415,0.0186641193089086,0.906530479133177,-0.748234588827829,1.10239594239101,2.76411840570499,2359.1188288278,1.00024708409143,"Whiteandtribs."
"alpha_dev[2]7",0.941863974284071,0.0127585495826168,0.84715680147157,-0.808664932835694,0.95194331859745,2.60156321018194,4408.84664143854,1.0005647390025,"Whiteandtribs."
"alpha_dev[3]7",0.406249392599005,0.0102544418927823,0.817886415174873,-1.21554936624452,0.410112752279983,2.00007647028465,6361.53517040016,0.999231592039168,"Whiteandtribs."
"alpha_dev[4]7",0.133504764737553,0.012095921307103,0.829273996621268,-1.50347350158222,0.13890377212526,1.77825330849714,4700.22003639949,0.999346679427376,"Whiteandtribs."
"alpha_dev[5]7",-0.48504749680736,0.0121187355279275,0.83510992447153,-2.09671203350632,-0.494773160427708,1.15179655441352,4748.67747944337,0.999709945310327,"Whiteandtribs."
"alpha_dev[6]7",-0.00276090652060358,0.0141237126858977,0.870627808898293,-1.77747761720567,0.0104188954854397,1.59566442660328,3799.85759671784,1.00015145986267,"Whiteandtribs."
"alpha_dev[7]7",-1.33866974114445,0.0182184489775348,0.893726466010491,-3.03003537144456,-1.36525338350603,0.459257917373034,2406.5031612434,1.00009454082306,"Whiteandtribs."
"alpha_dev[8]7",-0.276816113230965,0.0134923058839623,0.869319159271166,-2.03022771767366,-0.282894052130274,1.39027676611385,4151.31936740259,0.999706750206281,"Whiteandtribs."
"alpha_dev[9]7",-0.812587759531265,0.0115556698280549,0.832653127804449,-2.42891480143325,-0.832483375082754,0.895523363388688,5192.03948352757,0.999527744344214,"Whiteandtribs."
"alpha_dev[10]7",-0.241151759968491,0.0122153510905304,0.821695280213573,-1.88931611835873,-0.234837190254788,1.34178523981083,4524.90720274866,1.00056536323989,"Whiteandtribs."
"alpha_dev[11]7",-0.0238212222088309,0.0111436855283187,0.813483759487917,-1.61304355867574,-0.0158289157451198,1.56744141242143,5328.93077038314,0.999728275458885,"Whiteandtribs."
"alpha_dev[12]7",0.209263223716688,0.0119887888325398,0.838114070019502,-1.46994670862401,0.230025108228272,1.80329616894404,4887.14969294526,0.999654553080935,"Whiteandtribs."
"alpha_dev[13]7",0.436377006532866,0.0134074472673142,0.852162554344557,-1.28834740139903,0.465571660041904,2.05803416683263,4039.73333522115,0.999300239658879,"Whiteandtribs."
"alpha_dev[14]7",0.369914449998797,0.0134101165063038,0.834208686907292,-1.32294925183271,0.412682960462003,1.90334778775787,3869.76251996056,0.99995681441659,"Whiteandtribs."
"alpha_dev[15]7",-0.603860797271502,0.0108782389482927,0.819715346053918,-2.15087450462693,-0.61281234374698,1.03641995833467,5678.17721950331,1.00039041213637,"Whiteandtribs."
"alpha_dev[16]7",-0.792845703896832,0.0104020780172021,0.828988243482858,-2.42211994044862,-0.79065277473685,0.830170901958111,6351.21083172837,0.999650872429531,"Whiteandtribs."
"alpha_dev[17]7",-0.829811577622808,0.010391468341735,0.803881721077473,-2.42575062090516,-0.837695659153808,0.732424947208993,5984.53580410081,1.00007596162506,"Whiteandtribs."
"alpha_dev[18]7",-0.360039364531693,0.0115478650914597,0.820014243174983,-2.02040516103174,-0.347479044684875,1.21574855896728,5042.42431871847,0.999383720165106,"Whiteandtribs."
"alpha_dev[19]7",-0.560662563495939,0.0104128149958014,0.807497730712084,-2.10425183314461,-0.57999935847616,1.0355934817272,6013.76310505025,0.999467904591146,"Whiteandtribs."
"alpha_dev[20]7",0.265964839183295,0.013977106805911,0.855108356921933,-1.49213200768528,0.28841751783932,1.88046048711794,3742.89577518621,0.999700537182982,"Whiteandtribs."
"alpha_dev[21]7",-0.253504468163265,0.012493876068357,0.845932692940357,-1.88826376289939,-0.254819739877651,1.39725048824017,4584.34434781516,0.999820058324183,"Whiteandtribs."
"alpha_dev[22]7",-0.378672133431417,0.0100228435018877,0.815113756732744,-1.92704804532137,-0.378830164476162,1.23642622289378,6613.85313804349,0.999492793578129,"Whiteandtribs."
"alpha_dev[23]7",0.162442668035388,0.011959398341684,0.846507827533152,-1.49327149669162,0.186694301611052,1.78492648686994,5010.06422912579,1.00033617216173,"Whiteandtribs."
"alpha_dev[24]7",0.360702430475935,0.0121513177707002,0.829756869750131,-1.35590995517474,0.37857621293813,1.95049240571614,4662.88770757919,0.999758128092359,"Whiteandtribs."
"alpha_dev[25]7",0.00445944099114632,0.0106463560795833,0.802069058763384,-1.57307539856811,-0.00118640022918656,1.56349799176641,5675.72769188408,0.9999115208628,"Whiteandtribs."
"alpha_dev[26]7",0.0481889832034396,0.0108267373535949,0.815386573026605,-1.5862658580543,0.0629917692077858,1.63846715938508,5671.94366418733,0.999390194066495,"Whiteandtribs."
"alpha_dev[27]7",-0.345919532809825,0.0108969966053586,0.824352713382634,-1.96839960835649,-0.358444513449552,1.27168305053054,5722.85196925399,1.0000220504686,"Whiteandtribs."
"alpha_dev[28]7",-0.380456922028489,0.0124099876809452,0.81825211738315,-2.04914869463032,-0.368690921338311,1.22742118411244,4347.41975820624,1.00115724101056,"Whiteandtribs."
"alpha_dev[29]7",-1.03441166792885,0.0108119895252041,0.803750826940516,-2.58060805417112,-1.05442957011605,0.571447660470827,5526.2640613653,0.999752766032387,"Whiteandtribs."
"alpha_dev[30]7",-1.00028671889726,0.0105180175651424,0.8380348938672,-2.59924646079815,-1.01189190530469,0.669142366405618,6348.28507068029,0.9999269216869,"Whiteandtribs."
"alpha_dev[31]7",-0.213016826587262,0.0137420480424222,0.848897011863377,-1.95465001954732,-0.181783125724911,1.38911030989602,3815.98874138419,0.999754827812291,"Whiteandtribs."
"alpha_dev[32]7",-0.478207981283802,0.0108690306646667,0.831526191732756,-2.08437714973743,-0.486532484698373,1.14499202823886,5852.88833748553,0.999443804253484,"Whiteandtribs."
"alpha_dev[33]7",-0.178459816479377,0.0115488521172335,0.871431197095649,-1.89256298521142,-0.171640537696625,1.52286698379253,5693.62115665979,0.999535445291135,"Whiteandtribs."
"alpha_dev[34]7",0.0447894484625483,0.0129964506226361,0.883641896448789,-1.68406920675733,0.0288575703306526,1.78523270475577,4622.77840551647,0.999377612809672,"Whiteandtribs."
"alpha_dev[35]7",0.204890554171041,0.0115235451865673,0.938447121874511,-1.65450585639482,0.226145595972024,2.00620592101861,6632.04394354962,0.9997368444196,"Whiteandtribs."
"alpha_dev[36]7",-0.00530900183362055,0.0104505330286247,0.984429822118096,-1.94919664303303,-0.029310206485019,1.90441639768799,8873.45270707744,0.999489920365307,"Whiteandtribs."
"alpha_dev[37]7",0.0196081415793164,0.010891121325268,1.02436968492525,-2.04016332941689,0.0131579956102533,2.06202857616228,8846.43402512571,0.99914174615032,"Whiteandtribs."
"alpha_dev[38]7",0.000546569555088457,0.00955517154166377,1.01065117113152,-1.95972840339246,0.00608424053406632,1.96535035372608,11187.3078917284,0.999713063822659,"Whiteandtribs."
"alpha_dev[39]7",0.0150412158685932,0.0119374009568101,0.990489814766967,-1.95919149840952,0.00887729571255269,1.98898924353239,6884.62778799832,0.999341986546642,"Whiteandtribs."
"alpha_dev[40]7",-0.00826502806273529,0.0108158763067442,0.984752226799016,-1.93406407642641,-0.0231483578848463,1.96628169982255,8289.54167463572,0.999248140982367,"Whiteandtribs."
"ln_alpha[1]8",2.66082175196201,0.011135872008668,0.382541937708574,1.88747367011825,2.66302176321627,3.37596037976174,1180.07509651156,1.00106877090059,"YukonR.Teslinheadwaters"
"ln_alpha[2]8",2.8464423689991,0.00693120340956692,0.330471488312335,2.18341574004183,2.8350286224534,3.48593734526096,2273.26834348887,0.999739824497107,"YukonR.Teslinheadwaters"
"ln_alpha[3]8",2.73406776722243,0.00608962693196343,0.2940725355923,2.17599322412157,2.73305912108921,3.31253167370376,2331.99469306807,1.00021568486645,"YukonR.Teslinheadwaters"
"ln_alpha[4]8",2.66631870348443,0.00655494139275492,0.295244888986791,2.0890220930435,2.66818502987033,3.24843461059341,2028.74354203298,1.00054248040504,"YukonR.Teslinheadwaters"
"ln_alpha[5]8",2.70022218291819,0.00529408517843892,0.289247365556774,2.11993409756523,2.70219414964146,3.24694643639554,2985.08687660574,1.00035475342272,"YukonR.Teslinheadwaters"
"ln_alpha[6]8",2.58039426661134,0.00674071490067977,0.312219643015054,1.96825728528749,2.5761204907613,3.1840026462442,2145.40124184555,0.999483555763406,"YukonR.Teslinheadwaters"
"ln_alpha[7]8",2.57981288500796,0.00586586341064748,0.311453147052952,1.95349416093787,2.59106355580912,3.17687864491625,2819.17188108229,1.00002364602549,"YukonR.Teslinheadwaters"
"ln_alpha[8]8",2.37383148351375,0.0082589865722315,0.343670119597854,1.67690152284331,2.38764944201939,3.03791188751227,1731.53003039556,1.00296228087792,"YukonR.Teslinheadwaters"
"ln_alpha[9]8",2.31410649495588,0.00640262674103395,0.333330609074836,1.64467678871768,2.31459968241926,2.96483349875171,2710.40396166848,1.00102648439769,"YukonR.Teslinheadwaters"
"ln_alpha[10]8",2.04510540109927,0.00964742973576402,0.349693910286392,1.35808513870399,2.0498296470276,2.72408693933949,1313.87149455863,1.00374172509375,"YukonR.Teslinheadwaters"
"ln_alpha[11]8",1.9513258832276,0.00957534484728518,0.355779813092948,1.23871267983855,1.96128008621529,2.64356590339153,1380.55514232161,1.00362024964398,"YukonR.Teslinheadwaters"
"ln_alpha[12]8",1.85425551612919,0.00988293331760528,0.365885472056349,1.10922808339173,1.86554019069179,2.53753703996451,1370.62484862176,1.00394906053656,"YukonR.Teslinheadwaters"
"ln_alpha[13]8",1.7761527867179,0.010003707477182,0.348234734530265,1.08315593026741,1.7855777884344,2.44244164124547,1211.77561068513,1.00369975572602,"YukonR.Teslinheadwaters"
"ln_alpha[14]8",1.7993297949936,0.00758340586551257,0.303040596655057,1.20928400064839,1.79664795618107,2.39432396732014,1596.882731552,1.00223739991682,"YukonR.Teslinheadwaters"
"ln_alpha[15]8",1.823651940329,0.00550527660164658,0.274794605346343,1.27588674679129,1.82141697824124,2.35875770651261,2491.48408261501,1.0010629053704,"YukonR.Teslinheadwaters"
"ln_alpha[16]8",1.73776740206172,0.00590608818214493,0.268954423098939,1.20363242787058,1.73887985171503,2.26667164880799,2073.75538961277,1.00183673187169,"YukonR.Teslinheadwaters"
"ln_alpha[17]8",1.72928075006576,0.00548376757103078,0.26963920823244,1.20176253111841,1.72931091149424,2.25453900210765,2417.73116387532,1.00153105863254,"YukonR.Teslinheadwaters"
"ln_alpha[18]8",1.70661145090397,0.00553977520738422,0.262074300161251,1.17956223155852,1.71061704997343,2.21647355021311,2238.02320313037,1.00259755627797,"YukonR.Teslinheadwaters"
"ln_alpha[19]8",1.7481739030206,0.00446946920056633,0.251148362167445,1.2518621922807,1.75043815151384,2.23808946103117,3157.53957782299,1.00126865126205,"YukonR.Teslinheadwaters"
"ln_alpha[20]8",1.68277684659911,0.0050133851711127,0.255072211439571,1.17411146686928,1.67918094138399,2.17564247275967,2588.59525457777,1.00100922116156,"YukonR.Teslinheadwaters"
"ln_alpha[21]8",1.70201762277292,0.00481302429599262,0.261624324870439,1.18925503128173,1.70077348600763,2.2190659813197,2954.74586330009,1.00061554293935,"YukonR.Teslinheadwaters"
"ln_alpha[22]8",1.55827025883407,0.00608067949485486,0.262998863456129,1.02955712466483,1.55749417954581,2.07962662665174,1870.69729225998,1.00247052929453,"YukonR.Teslinheadwaters"
"ln_alpha[23]8",1.4177919450262,0.00830759728174473,0.290476115558346,0.846992879596135,1.41909819987799,1.97771773407797,1222.55944565637,1.00366708027031,"YukonR.Teslinheadwaters"
"ln_alpha[24]8",1.39492322946783,0.0106996786579527,0.304245561145288,0.773919220560359,1.40150904101116,1.97140310505708,808.550280084289,1.00573088683878,"YukonR.Teslinheadwaters"
"ln_alpha[25]8",1.54086344563604,0.00745419793735765,0.284755971796138,0.965036714275007,1.54963052789134,2.08335461678097,1459.29750494311,1.00388370927267,"YukonR.Teslinheadwaters"
"ln_alpha[26]8",1.68776491966267,0.00652337601948844,0.281355420172347,1.11392982997816,1.69255601742661,2.24123080333952,1860.22615583977,1.00168276411315,"YukonR.Teslinheadwaters"
"ln_alpha[27]8",1.96781236030674,0.00517770463475679,0.270659266040535,1.42057348105451,1.9716719816229,2.47973315458833,2732.56974258899,0.999377839401167,"YukonR.Teslinheadwaters"
"ln_alpha[28]8",1.99781289999764,0.00502800844864436,0.26536014196784,1.45718799729941,2.00282576976026,2.50714605492391,2785.34749171841,0.999412225874461,"YukonR.Teslinheadwaters"
"ln_alpha[29]8",1.93199862958831,0.00497175612004447,0.268643545703656,1.40459988347868,1.93283206612764,2.45199634829526,2919.66610283399,1.00053265213119,"YukonR.Teslinheadwaters"
"ln_alpha[30]8",1.85296921943902,0.00554949919524304,0.297246737940382,1.2772795918026,1.85581165706945,2.44354453225667,2868.97397711855,0.999987331233421,"YukonR.Teslinheadwaters"
"ln_alpha[31]8",1.58625138686638,0.00760806223453502,0.329162916232645,0.934222229547512,1.58634919245259,2.22477658022268,1871.86140392184,1.0030727700809,"YukonR.Teslinheadwaters"
"ln_alpha[32]8",1.35006377039143,0.0122408701271687,0.420521824849419,0.484287031796876,1.36857415050247,2.13859539647332,1180.19154865362,1.00406710579397,"YukonR.Teslinheadwaters"
"ln_alpha[33]8",1.1797635477436,0.0147448912830389,0.457908413532869,0.247966215340174,1.19327389627197,2.03679250264371,964.43751861405,1.00532063691841,"YukonR.Teslinheadwaters"
"ln_alpha[34]8",1.16907362106539,0.0120674177957338,0.417241474279224,0.368879766785825,1.16539410161665,1.98070060598576,1195.49081684744,1.00366183021045,"YukonR.Teslinheadwaters"
"ln_alpha[35]8",1.19767247099752,0.0112520319150371,0.427132636805583,0.36546021701229,1.19644617992681,2.05259232124338,1440.99874581428,1.00269139487892,"YukonR.Teslinheadwaters"
"ln_alpha[36]8",1.22400777962275,0.0121506373911069,0.47419518284836,0.291230694728574,1.22220827411327,2.14540746029945,1523.05699193116,1.00234857809115,"YukonR.Teslinheadwaters"
"ln_alpha[37]8",1.22635428076532,0.012773177295349,0.552022395317951,0.0834326569572251,1.23996508699955,2.26194717028075,1867.73610328847,1.00187252977731,"YukonR.Teslinheadwaters"
"ln_alpha[38]8",1.22555379315208,0.0129521293854716,0.606931704863059,-0.0289670766031335,1.24090721039228,2.37056783277372,2195.82285536219,1.00084799438923,"YukonR.Teslinheadwaters"
"ln_alpha[39]8",1.22007638459332,0.0131759894046954,0.657600906235759,-0.158323712920657,1.25381469210591,2.46830568455458,2490.91169794328,1.00093514290679,"YukonR.Teslinheadwaters"
"ln_alpha[40]8",1.21814023737314,0.0140530125596059,0.714752473451963,-0.264232244408019,1.24445201948146,2.54167403529862,2586.85725761029,1.00018236374415,"YukonR.Teslinheadwaters"
"beta8",0.000223079348103452,1.01716988876419e-06,3.58766766827101e-05,0.000151449096200774,0.000223419919123976,0.000292873531446123,1244.04881823159,1.00338508736406,"YukonR.Teslinheadwaters"
"pi[1]8",0.082797933130541,0.00031023773357263,0.0110472008533619,0.0631522469854174,0.0822468352293874,0.105852139036776,1267.98834675828,1.00359562162697,"YukonR.Teslinheadwaters"
"pi[2]8",0.34723129590907,0.000334061125060475,0.0205686007739132,0.307097452273036,0.347164450349878,0.387542779559625,3791.03347104564,0.999416772793615,"YukonR.Teslinheadwaters"
"pi[3]8",0.492757804251916,0.000453769411738042,0.0218241772298602,0.448558353308018,0.492922240600281,0.534218579153071,2313.15814526378,1.00285873597422,"YukonR.Teslinheadwaters"
"pi[4]8",0.0772129667084732,0.000300337573963647,0.010708390898214,0.0576610559839331,0.0765647025551515,0.099037676875032,1271.24452589731,1.00285831783619,"YukonR.Teslinheadwaters"
"alpha_dev[1]8",0.68063082749254,0.0207794817554955,0.951335839923685,-1.1854722180579,0.708097622652487,2.51533781979833,2096.03385354225,0.999726334945078,"YukonR.Teslinheadwaters"
"alpha_dev[2]8",-0.450466840446591,0.0136604984654473,0.863059263453165,-2.12573514592992,-0.45797334052429,1.31089077711905,3991.61037659508,0.999267914336985,"YukonR.Teslinheadwaters"
"alpha_dev[3]8",-0.279918468696968,0.0133544308600049,0.839926597533996,-1.91856134009101,-0.277740751492001,1.33538246316937,3955.77790337287,0.999290350205538,"YukonR.Teslinheadwaters"
"alpha_dev[4]8",0.089870212922558,0.0154430258861154,0.866744608047848,-1.65054066123811,0.101236232082369,1.7756765746761,3150.05037063655,1.0011320485386,"YukonR.Teslinheadwaters"
"alpha_dev[5]8",-0.498723470781754,0.013224424739998,0.847055158371703,-2.12122108341101,-0.502294858983025,1.1720274672568,4102.70040559153,1.00135004534587,"YukonR.Teslinheadwaters"
"alpha_dev[6]8",-0.0641177007100328,0.0145736226957625,0.850961708889606,-1.75559553688153,-0.0591681498182066,1.55965559540937,3409.45524104467,0.999595722206326,"YukonR.Teslinheadwaters"
"alpha_dev[7]8",-0.840367628389012,0.0142067192466992,0.853114701122261,-2.52298992246517,-0.848782219149407,0.834978421297758,3606.01273206648,1.00090706557821,"YukonR.Teslinheadwaters"
"alpha_dev[8]8",-0.329489451452775,0.0148070375719179,0.877070315690298,-2.13400480938135,-0.299781594408704,1.34027329709594,3508.58876597388,1.00165079739054,"YukonR.Teslinheadwaters"
"alpha_dev[9]8",-1.1046103778369,0.0134241765244875,0.864943586984229,-2.77881042557927,-1.10659923515542,0.632669150698875,4151.45425935132,0.999546188556872,"YukonR.Teslinheadwaters"
"alpha_dev[10]8",-0.436729409440657,0.0132237526366675,0.841419391679232,-2.15874719143995,-0.426247811635825,1.21199918844076,4048.70002141571,1.00002378938806,"YukonR.Teslinheadwaters"
"alpha_dev[11]8",-0.436230943402488,0.0124166373415246,0.83126593741759,-2.12607662801585,-0.433378683298198,1.13280139736867,4482.00128221753,0.999898029418607,"YukonR.Teslinheadwaters"
"alpha_dev[12]8",-0.360817411086439,0.0136449069161059,0.859772311021816,-2.03026991007783,-0.34877875324216,1.3014313157331,3970.32222162762,1.00004551385574,"YukonR.Teslinheadwaters"
"alpha_dev[13]8",0.0312302482640722,0.0163449912273906,0.87508695520001,-1.72620689207069,0.0489043032493955,1.70366741657205,2866.37519047069,1.0007648101572,"YukonR.Teslinheadwaters"
"alpha_dev[14]8",0.0559983569069784,0.0140485553295057,0.849844349204565,-1.64668891898194,0.0794390362174596,1.67501212302831,3659.4468984221,1.00062516644816,"YukonR.Teslinheadwaters"
"alpha_dev[15]8",-0.351672139278013,0.0136198024713778,0.8451274162612,-1.98851121221419,-0.359211986022109,1.28308161021429,3850.37264446507,1.0003460988344,"YukonR.Teslinheadwaters"
"alpha_dev[16]8",-0.0598181977437772,0.0123801002325776,0.823914733649795,-1.71574184275082,-0.0487561564963732,1.55118205056234,4429.10745290559,0.999768304871337,"YukonR.Teslinheadwaters"
"alpha_dev[17]8",-0.110512549565674,0.0117521382731681,0.839179406768649,-1.80980532945206,-0.108242436203387,1.50501991172929,5098.8924367339,1.00020596290236,"YukonR.Teslinheadwaters"
"alpha_dev[18]8",0.13077049669722,0.0134880641059941,0.829405651966445,-1.50709780566221,0.152314399866563,1.73216682785773,3781.24430815438,0.999576782168228,"YukonR.Teslinheadwaters"
"alpha_dev[19]8",-0.270686256966938,0.0109649385378596,0.81997845701993,-1.85786778910865,-0.29513963219472,1.32402028309949,5592.32601726135,0.999885261411343,"YukonR.Teslinheadwaters"
"alpha_dev[20]8",0.0408151427801775,0.0130032043857999,0.833209215593198,-1.65170087774427,0.0497325588361791,1.65022251480542,4105.8903935567,0.999635107322645,"YukonR.Teslinheadwaters"
"alpha_dev[21]8",-0.58130968850175,0.0127066447342273,0.843915436759203,-2.24780548098135,-0.576229961098784,1.06346642831351,4410.99013747185,0.999774848703679,"YukonR.Teslinheadwaters"
"alpha_dev[22]8",-0.55318194050673,0.0135722926964059,0.832320298959668,-2.15715259652948,-0.567294624901794,1.12157097042112,3760.75064891485,0.999211424635036,"YukonR.Teslinheadwaters"
"alpha_dev[23]8",-0.0745773608275706,0.0126128981112711,0.829596104409567,-1.70805781281733,-0.0994361892051945,1.5701130784573,4326.17051613239,0.999779882995873,"YukonR.Teslinheadwaters"
"alpha_dev[24]8",0.589240653720458,0.0140182756322642,0.851360336364797,-1.07500650661968,0.601839453236129,2.25545923295401,3688.39679834922,0.999742104299764,"YukonR.Teslinheadwaters"
"alpha_dev[25]8",0.629784455259336,0.0119936190982243,0.832509724366943,-0.928934971459987,0.609034152561673,2.28749282962928,4818.12569913237,0.99959635672702,"YukonR.Teslinheadwaters"
"alpha_dev[26]8",1.10201762660342,0.0176819392952602,0.895974151232681,-0.727169407918289,1.14659722920344,2.77703165393188,2567.62248677587,0.999814063357895,"YukonR.Teslinheadwaters"
"alpha_dev[27]8",0.129400116857167,0.0126218744266253,0.813939641905052,-1.50676786703344,0.132584809480685,1.70495903602999,4158.49986079467,0.999355397466539,"YukonR.Teslinheadwaters"
"alpha_dev[28]8",-0.265747519641662,0.0112669823346758,0.804280666246632,-1.88878375985162,-0.26495584741778,1.3417948201799,5095.65517256893,1.00026727551958,"YukonR.Teslinheadwaters"
"alpha_dev[29]8",-0.352380018294581,0.0122698280985993,0.846021205573595,-2.01348331437795,-0.371868462358718,1.33562267402143,4754.28859834494,0.999512091269365,"YukonR.Teslinheadwaters"
"alpha_dev[30]8",-1.07848244959454,0.0137765770183699,0.861550763299078,-2.7526023744516,-1.09464833635722,0.632597329140852,3910.92145690213,1.00122980563495,"YukonR.Teslinheadwaters"
"alpha_dev[31]8",-0.956421237277694,0.0143123401240088,0.888976456146697,-2.70745903294409,-0.950809791316853,0.810098901015104,3857.97333381766,0.999692342401118,"YukonR.Teslinheadwaters"
"alpha_dev[32]8",-0.710877250300245,0.0145405259523955,0.880808752641808,-2.39424680600614,-0.717737842902862,1.05673904648555,3669.46721150171,0.999945541976224,"YukonR.Teslinheadwaters"
"alpha_dev[33]8",-0.0899029253088928,0.0150763544493569,0.889618140263088,-1.8529750023299,-0.0603731342964752,1.61276706422272,3481.88627028766,1.00044770399492,"YukonR.Teslinheadwaters"
"alpha_dev[34]8",0.0886499868124239,0.0148364292354619,0.914357300661953,-1.75580668146321,0.0932677505979702,1.86112651854567,3798.15859191952,0.999897310901253,"YukonR.Teslinheadwaters"
"alpha_dev[35]8",0.100784121817246,0.0143421108567404,0.94611287561774,-1.75599432550691,0.125175299570226,1.92732523153562,4351.70809114623,0.999512179581695,"YukonR.Teslinheadwaters"
"alpha_dev[36]8",0.0113952907131282,0.0126173491611695,1.03327402838642,-2.00683299802489,0.0152857631358343,2.03645652673516,6706.482317318,0.999783584217822,"YukonR.Teslinheadwaters"
"alpha_dev[37]8",-0.00875104623513481,0.0117220748602885,0.956952141865713,-1.8565506852446,-0.0104937884551595,1.80802791200473,6664.55960542202,0.999676624366121,"YukonR.Teslinheadwaters"
"alpha_dev[38]8",-0.00989814493358178,0.0122453307697552,0.979495781006085,-1.89364572339717,-0.00089020087890539,1.88565773223114,6398.29261473785,0.999777264040026,"YukonR.Teslinheadwaters"
"alpha_dev[39]8",-0.00314817630813374,0.0139359053263381,1.0116826106211,-1.97039072129729,0.0132950486147841,1.96975633777106,5270.0919875305,1.00007037542976,"YukonR.Teslinheadwaters"
"alpha_dev[40]8",-0.00161137320505365,0.014070599696685,0.993228647596819,-1.90035952773829,0.00956092729755975,1.94311285321067,4982.79774640581,0.999613703678847,"YukonR.Teslinheadwaters"
